serial_no;title;status;fund_perc;category;place;last_updated;company;websites;project_link;description
482;PQ Magic Table - A Magical Gaming Table;Launching;none;Hardware;Fremont, CA;;PQ Labs;['https://www.pqlabs.ai/'];https://www.kickstarter.com/projects/pqlabs/pq-magic-table;"❤ Launching NEXT MONTH!❤  

Smart media table for your living room with AI Magic, Social Sharing and smartphone Wireless Charging."
483;itty light;Launching;none;Camera Equipment;Chester, Canada;;Ryan Cameron;['http://www.ittylite.com/', 'http://www.electricpuppets.com/'];https://www.kickstarter.com/projects/ittylite/itty-light;Small dual multicolored LED lights you can plug into the USB port of a phone, tablet or PC to get front AND back facing lights!
484;Fuds - delivery drone;Launching;none;Flight;Leghorn, Italy;;federico;[];https://www.kickstarter.com/projects/fededinah/fuds-delivery-drone;Un drone che svolgerà un servizio di delivery e logistica in completa autonomia
485;DropWiper: waste-free cleaning device for sensitive surfaces;Launching;none;Gadgets;Bielefeld, Germany;;FreshyTec International;['https://freshytec.com/', 'https://dropwiper.com/'];https://www.kickstarter.com/projects/freshytec/dropwiper-cleaning-device-for-sensitive-surfaces;The revolution in cleaning of sensitive surfaces and disinfecting hands on the go
486;Foodging | CONNECTING SUPPLIERS AND CUSTOMERS;Launching;none;Web;Navarcles, Spain;;Foodging;[];https://www.kickstarter.com/projects/foodging/foodging-connecting-suppliers-and-customers;Foodging starts as an innovative digital platform for commercial use to connect companies in the restaurant sector with suppliers.
487;AGAALA - Bringing something unique to your doorstep!;Launching;none;Technology;Berlin, Germany;;Yahel Halamish;[];https://www.kickstarter.com/projects/838861655/agaala-bringing-something-unique-to-your-doorstep;Flexible, Modular, SMART mobile-showroom - An unforgettable shopping experience for everyone! Join our ride and make AGAALA a reality.
488;SOMNI your Personal Sleep Assistant;Launching;none;Gadgets;Ljubljana, Slovenia;;Mitja Jeraj;[];https://www.kickstarter.com/projects/575811065/somni-your-personal-sleep-assistant;SOMNI Sleep System provides you with a comprehensive picture of your night, so that you can access to vital information for your sleep.
489;SunShader®;Launching;none;Gadgets;Austin, TX;;Alex Griffin;['https://www.sunshader.com/', 'https://www.stuckup.com/'];https://www.kickstarter.com/projects/sunshader/sunshader;The Laptop Sun Shade, Heat Shield & Privacy Screen.
490;Augmented Reality Personal Mobility Vehicle Racing App;Launching;none;Apps;Hurst, TX;;Vincent Lopresti;['https://www.facebook.com/indyenableus500'];https://www.kickstarter.com/projects/indyenableus500/augmented-reality-personal-mobility-vehicle-racing;A Universal App designed for personal mobility vehicle racing PMVR on AR Obstacle Courses & Race Tracks
491;NextErgo Smart Standing Desk with 7 Amazing Health Benefits;Launching;none;Gadgets;Plano, TX;;nextergo;['https://nextergo.ai/'];https://www.kickstarter.com/projects/nextergoai/nextergo-ai-smart-standing-desk-8-screen-goals-and-exercise;NextErgo.ai - Next Generation AI-Powered Smart Standing Desk with Guided Ergonomics and 7 Health + Wellness Benefits
492;NoQey - On The Gate of Smart World;Launching;none;Technology;Gemeinde Monheim am Rhein, Germany;;Interbitsoft GmbH;['https://interbitsoft.com/'];https://www.kickstarter.com/projects/interbitsoft-gmbh/noqey-on-the-gate-of-smart-world;Share the door with your friendS
493;Renaissance Speakers;Launching;none;Sound;Sacramento, CA;;Chris Hearty;['https://www.blueartdesigns.com/'];https://www.kickstarter.com/projects/renaissancespeakers/renaissance-speakers;Ammo cans, Cigar & Champagne boxes reborn as bluetooth speakers
494;Personal Ballistics Analyzer;Launching;none;Software;American Fork, UT;;Adam;['https://blackburndefense.com/'];https://www.kickstarter.com/projects/adam-blackburn/personal-ballistics-analyzer;Software for calculating ballistic coefficients utilizing a Labradar device.
495;The EZsalt Sensor 1.0;Launching;none;Gadgets;Salt Lake City, UT;;EZsalt;['https://www.ezsalt.xyz/'];https://www.kickstarter.com/projects/ezsalt/the-ezsalt-sensor-10;Turn any water softener into a SMART water softener. Get notified when your tank is running low on salt.
496;YoYo Toy: Power Charger With Self Charging Function;Launching;none;Gadgets;London, UK;;Yuriy;[];https://www.kickstarter.com/projects/byron-y/yoyo-toy-power-charger-with-self-charging-function;Alternative energy power generator generates electricity converting mechanical energy of YoYo spinning to electrical energy and charges
497;EZ Equation Editor;Launching;none;Apps;Gainesville, GA;;Judd Gravitt;['https://www.ezequation.com/'];https://www.kickstarter.com/projects/ezequation/ez-equation-editor-0;An app that allows students and teachers of mathematics to solve equations and show their work using only technology.
498;PULA: All-in-one workspace for fundraising;Launching;none;Software;Singapore, Singapore;;Meng Wee Tan;['https://www.linkedin.com/in/mengweetan/', 'https://www.facebook.com/mengweetan', 'https://www.instagram.com/mengwee/', 'https://twitter.com/mengweetan'];https://www.kickstarter.com/projects/mengwee/pula-a-web-app-for-incubators-and-fund-raisers;PULA simplifies project management and unifies messaging apps. Connect to investors community now.
499;Locko: The self-control padlock;Launching;none;Gadgets;Tokyo, Japan;;Shogo Tomita;[];https://www.kickstarter.com/projects/1915155210/locko-the-self-control-padlock;The first app-enabled smart lock that is designed to help you keep on-track and consistent with your goals.
500;micro:Pi;Launching;none;Technology;Stockton-on-Tees, UK;;Hypersmart Ltd - Dr Anwar Bashir (CEO);['http://hypersmart.co.uk/', 'http://topacademy.com/', 'http://micropi.org/'];https://www.kickstarter.com/projects/23955916/micro-pi;Probably the most powerful pocket-sized computer in the world!
501;AGT - Stays Cool to The Touch,The NEXT Generation CPU Cooler;Launching;none;Technology;Toronto, Canada;;Angelica Technology;[];https://www.kickstarter.com/projects/angelica-technology/agt-stays-cool-to-the-touchthe-next-generation-cpu-cooler;Unleash your full potential with the world's first-ever revolutionary shut-down cooling CPU cooler. A CPU Cooler that Built for you.
502;JOL: The Revolution of Nightlife;Launching;none;Apps;Dallas, TX;;Thomas Baggett;[];https://www.kickstarter.com/projects/tommy-cade/party-kings-the-hub-of-nightlife-events;An innovative platform which connects you with nightlife events. Find and Host Nightlife Events!
503;Launch 🚀 Monitor App – Track & Analyze Your Golf Swing🏌🏼;Launching;none;Apps;Vancouver, Canada;;Owen Clark;['https://launchmonitorapp.com/', 'https://www.instagram.com/launchmonitorapp/', 'https://www.facebook.com/launchmonitorapp', 'https://twitter.com/launch_appp'];https://www.kickstarter.com/projects/oc604/launch-monitor-app-track-and-analyze-your-golf-swing;Level up your golf ⛳   game with only your smartphone!
504;ExtoWallet - Protect your Crypto with the power of Multi-Sig;Launching;none;Hardware;Los Angeles, CA;;ExtoLabs Team;['https://www.extolab.com/', 'https://www.extowallet.com/'];https://www.kickstarter.com/projects/1379721418/extowallet-keep-your-crypto-currencies-safe-and-accessible;The most secure multi-signature non-custodial cryptocurrency wallet using a biometric smart card and accompanying iOS and Android apps
505;Flairr - Dating Gamified;Launching;none;Apps;Orlando, FL;;Flairr;['https://flairr.app/'];https://www.kickstarter.com/projects/flairr/flairr-dating-gamified-0;Flairr is a FREE mobile application that gamifies dating and social relations using Augmented Reality (AR) and Artificial Intelligence.
506;Inu-pathy: a smart dog collar that records mood and wellness;Launching;none;Wearables;Tokyo, Japan;;Langualess Inc.;['https://langualess.com/', 'https://inupathy.com/'];https://www.kickstarter.com/projects/langualess/inu-pathy-a-smart-dog-collar-that-records-mood-and-wellness;Inu-pathy is a communication device to give you the opportunity to communicate with your dog.Bring new friendship.
507;Xingzhou Keyboard Case with Trackpad;Launching;none;Gadgets;Hong Kong, Hong Kong;;XingZhou;[];https://www.kickstarter.com/projects/xingzhou2020/xingzhou-keyboard-case-with-trackpad;keyboard case / trackpad / function keys / budget-friendly
508;L'Entracte, le forum des cinéastes;Launching;none;Camera Equipment;France, France;;Lou Belliard;[];https://www.kickstarter.com/projects/loubelliard/lentracte-le-forum-des-cineastes;L'Entracte permet de poster des annonces pour rechercher des techniciens et des comédiens, et louer du matériel entre particuliers.
509;mafazon wireless Mobi Screen;Launching;none;Gadgets;Hong Kong, Hong Kong;;mafazon;['https://www.mafazon.com/'];https://www.kickstarter.com/projects/mafazon/mafazon-wireless-mobi-screen;Your Efficiency Booster on the go
510;Anthology;Launching;none;Apps;Union, NJ;;William Ciolino;['http://anthology-us.com/'];https://www.kickstarter.com/projects/anthology-us/anthology-0;We are creating a brand new platform experience that incorporates photography with social media to meet the needs of artists.
511;Salus - Heated Vibration Foam Roller With Changeable Sleeves;Launching;none;Technology;Edmonton, Canada;;Salus.Official;['https://salusofficial.com/'];https://www.kickstarter.com/projects/salusofficial/salus-the-worlds-1st-heated-vibration-foam-roller;Free Your Body, Unlock Your Potential
512;Warrior DNA Fit Body Transformation App;Launching;none;Apps;London, UK;;Nathan Osafo;['https://www.osafofitness.com/'];https://www.kickstarter.com/projects/warriordnafit/warrior-dna-fit-app;I'll be creating an app to help people with nutrition, working out and mental health.
513;Daymond Book Insights;Launching;none;Apps;München, Germany;;Daymond;['https://www.daymond.io/book-insights'];https://www.kickstarter.com/projects/1399836575/daymond-upgrade-yourself;Bestselling nonfiction books broken down into 15 minute lessons
514;VoxLox - The Post-Quantum Secure Messenger;Launching;none;Apps;Nuneaton, UK;;JB Benjamin;['https://kryotech.co.uk/', 'https://play.google.com/store/apps/details?id=xyz.secure.vxm', 'https://www.amazon.co.uk/KryoTECH-Vox-Messenger-Secure/dp/B082J48TY8/', 'https://vox-messenger.xyz/'];https://www.kickstarter.com/projects/kryotech/voxlox-the-post-quantum-secure-messenger;The private video chat messaging app with post-quantum end-to-end encryption.
515;"Version 2 ""ALL""-Chair, anyone, anywhere workout by Noonchi";Launching;none;Gadgets;Morgan Hill, CA;;Andy Lujan;['https://www.noonchi.com/'];https://www.kickstarter.com/projects/noonchi/version-2-all-chair-anywhere-workout-by-noonchi;A all new version 2 chair workout that fits on Every chair in your home, office, dorm, car, camp site chair or any chair you see.
516;Gator;Launching;none;Gadgets;Freiburg, Germany;;Dmitry;['https://www.garagelab.pro/'];https://www.kickstarter.com/projects/1804022284/gator;The Gator system is an universal solution for using, managing and keeping access keys (radio keys) for passing barriers and gates.
517;VoltShare: community EV charger;Launching;none;Hardware;London, UK;;Sheng Liu;['https://www.voltshare.co.uk/'];https://www.kickstarter.com/projects/voltshare/voltshare-community-ev-charger;A community Electrical Vehicle (EV) charger
518;TextFace - The Privacy Enhanced Free Speech Social Platform;Launching;none;Web;Detroit, MI;;Terry Whitney;['https://lvrnews.com/'];https://www.kickstarter.com/projects/textface/textface-the-privacy-enhanced-free-speech-social-platform;A Free Speech Social Media platform that encourages honest communication without geo-political,  social or corporate censorship.
519;MOHOE - The Coolest Mini Spaceship Humidifier;Launching;none;Gadgets;Hong Kong, Hong Kong;;Mohoe;['https://www.mohoe.cn/'];https://www.kickstarter.com/projects/22034224/mohoe-the-coolest-mini-spaceship-humidifier;Achieve ultimate relaxation and fascination with humidifier.
520;Intellipost: Vehicle security just got smart.;Launching;none;Technology;London, UK;;Simon Birnie;[];https://www.kickstarter.com/projects/simonbirnie/intellipost-vehicle-security-just-got-smart-1;Intellipost is the world’s first intelligent, wireless and automatic security bollard.
521;Raibo: Igniting Transportation with Robots;Launching;none;Robots;San Francisco, CA;;Sri Saranu;['https://www.raibotech.com/'];https://www.kickstarter.com/projects/raibo/raibo-redefining-commercial-robotics;Raibo is developing highly intelligent robots called Raibots which will be integrated through Raibo's delivery platform.
522;Medical Sales Training;Launching;none;Software;Palm Beach, FL;;Monica Grey;['https://medreptraining.com/'];https://www.kickstarter.com/projects/medreptraining/medical-sales-training;Online training platform for beginner medical device sales reps to shorten the learning curve from 1-2 years to couple of months.
523;"Classified ""Video"" Advertising";Launching;none;Web;Warren, MI;;Richard Music;['https://www.xceptionalwheelz.com/'];https://www.kickstarter.com/projects/xceptionalwheelz/classified-video-advertising;"Join our Team and Share in the Dream, by Backing the first Classified ""Video"" Advertising platform."
524;SunSee - get outside, take your screens with you, zero glare;Launching;none;Gadgets;Chicago, IL;;Dan Frailey;['https://getsunsee.com/'];https://www.kickstarter.com/projects/sunsee/sunsee;Get outside,
525;Soccer Smart Wall: World's Most Advanced Rebounder;Launching;none;Technology;Seattle, WA;;Jacob Alhadeff;['https://www.soccersmartwall.com/'];https://www.kickstarter.com/projects/1641533951/soccer-smart-wall-worlds-most-advanced-rebounder;SSW makes elite individual soccer training accessible and fun. Compete with your friends online and develop your skills!
526;breatheasy Mask;Launching;none;Wearables;Singapore, Singapore;;Kinexcs;['https://www.kinexcs.com/'];https://www.kickstarter.com/projects/breatheasy/breatheasy-mask;A Reusable mask with >95% protection of harmful air particles. Breathable, Comfortable, Affordable
527;LinQupp re launch;Launching;none;Apps;New York, NY;;Brian Mayfield;[];https://www.kickstarter.com/projects/bmayfield/linqupp-re-launch;I am developing an app dedicated to those fighting covid during this resurgence of cases.
528;Hi,;Launching;none;Software;Cancun, Mexico;;Gregorio;['https://ziingoo.gitlab.io/darkbox-web/index.html'];https://www.kickstarter.com/projects/1984617194/hi-doctor-doctor-en-linea;proyecto prueba
529;AirCanditioner: The koozie that keeps you cool;Launching;none;Gadgets;Franklin, MA;;Mike Torilli and Tim Downing;['https://aircanditioner.com/', 'https://facebook.com/aircanditioner', 'https://instagram.com/aircanditioner'];https://www.kickstarter.com/projects/ackoozie/aircanditioner-the-koozie-that-keeps-you-cool;"AirCanditioner cools ambient air and blasts you in the face with it. Part AC and part koozie.              

www.aircanditioner.com"
530;Social Media Revolutionized;Launching;none;Web;Preston, UK;;Patryk Janik;['https://www.mycryptogive.com/'];https://www.kickstarter.com/projects/p4tryk-j/social-media-revolutionized;A complete all in one social platform. Stay connected, meet amazing people, customize your profile, create a blog and more!
531;Business directory with integrated mobile marketing tools;Launching;none;Web;San Juan, Puerto Rico;;Planesia;['https://www.planesia,com/', 'https://www.joompia.com/', 'https://www.cityconecta.com/'];https://www.kickstarter.com/projects/salichs/business-directory-with-integrated-mobile-marketing-tools;Business directory which integrates mobile marketing technology like WhatsApp, SMS text contact form, paperless coupons sent via SMS
532;GlitchTools by GlitchTextiles: Glitch Software for Creatives;Launching;none;Software;Brooklyn, NY;;Phillip David Stearns;['https://phillipstearns.com/', 'https://glitchtextiles.com/', 'https://open-vault.com/'];https://www.kickstarter.com/projects/phillipstearns/glitchtools-by-glitchtextiles-glitch-software-for-creatives;A suite of applications created by artist Phillip David Stearns to aid designers and artist in the creation of glitched images.
533;Building a live video streaming platform;Launching;none;Software;Salt Lake City, UT;;Michael Roebuck;[];https://www.kickstarter.com/projects/coolcooboo/building-a-live-video-streaming-platform;Building a live video streaming platform in order to serve the global African community
534;Looking for partners to commercialise our platform;Launching;none;Apps;Singapore, Singapore;;Michael Yiin;[];https://www.kickstarter.com/projects/trivity/looking-for-partners-to-commercialise-our-platform;Trivity is a green financing platform that automatically maps out the sustainability frameworks and establishes data infrastructures.
535;Sequel - A serial release publishing platform;Launching;none;Apps;Austin, TX;;Forgetful Valley;['https://www.joinsequel.com/'];https://www.kickstarter.com/projects/forgetfulvalley/sequel-a-serial-release-publishing-platform;We're helping writers develop a recurring income stream and build stronger connections with their readers through frequent releases.
536;Streetz: We're making parking easier;Launching;none;Apps;New York, NY;;Henry Oyo;[];https://www.kickstarter.com/projects/streetz/streetz-were-making-parking-easier;I will be creating an app for street parking.
537;Safety Scan-Keeping businesses open. Keeping customers safe.;Launching;none;Technology;Fort Worth, TX;;Cameron Fowler;[];https://www.kickstarter.com/projects/safetyscan/safety-scan-keeping-businesses-open-keeping-customers-safe;Real-time sanitization tracking for business dealing with COVID-19. NO APP NECESSARY.
538;Narrowband Smartlock - Keyless, touchless entry with NB-IoT;Launching;none;Hardware;Columbus, OH;;Digital Keys;['https://www.digitalkeys.io/'];https://www.kickstarter.com/projects/digitalkeys/narrowband-the-touchless-smartlock;Get all the features of a smartlock but without Wi-Fi for better security, better reliability and better battery-life.
539;Zera ThermoSpot: Smart Stick-On Thermometer;Launching;none;Wearables;Seattle, WA;;Pebblebee;[];https://www.kickstarter.com/projects/pb-zera/zera-thermospot-smart-stick-on-thermometer;Reusable patch stays on the body for days. Get instant readings with a tap from your phone. Log over time & share with family & doctors
540;Virtual Travel;Launching;none;Web;Berlin, Germany;;Sean Ruigrok;[];https://www.kickstarter.com/projects/1994771648/virtual-travel-0;Bringing you the most popular world destinations through live streaming.
541;Kennel Management - deine Tiere smart tracken;Launching;none;Software;Ahaus, Germany;;Jan Schuboth;['https://www.jsc-tech.com/'];https://www.kickstarter.com/projects/janschuboth/kennel-management-deine-tiere-smart-tracken;Sammle alle Informationen zu deinem Tier und werte sie aus - sicher, smart, einfach
542;FiXXMyFit™ App - Now It Is Simple To Find Clothes That Fit!;Launching;none;Apps;Nashville, TN;;Jen Stine;['https://www.fixxmyfit.com/'];https://www.kickstarter.com/projects/fixx/fixxmyfittm-app-now-it-is-simple-to-find-clothes-that-fit;"Measure ""2"" favorite clothing items. Create your FIT PROFILE in the App. We FIND CLOTHES that MATCH your fit profile & send you alerts!"
543;SpotSlot - A Time & Place;Launching;none;Apps;London, UK;;Trimmz;[];https://www.kickstarter.com/projects/ssapp/spotslot-a-time-and-place;"Bringing it to you!!
An On-Demand Platform Helping Hair Professionals Gain Work And Increase Income"
544;Personal Distance Alert;Launching;none;Wearables;Queen Creek, AZ;;"John D. ""Dan"" Henderson";['http://www.wtftrumpapp.com/', 'https://www.facebook.com/wtftrumpappcommunity'];https://www.kickstarter.com/projects/personaldistance/personal-distance-alert;A wearable personal distance alert
545;Omofis;Launching;none;Technology;London, UK;;Arif Bay;['https://www.baypmtech.com/', 'https://www.econtracthub.com/'];https://www.kickstarter.com/projects/466638872/omofis;Omofis is a software-as-a-service solution designed to visualize team, work and time spent on each individual task.
546;PintiFind- Shop smarter, not harder.;Launching;none;Apps;Carthage, MO;;Chelsea McKinney;['https://www.pintifind.com/'];https://www.kickstarter.com/projects/chelseamckinney/pintifind-shop-smarter-not-harder;"PintiFind- An app that will connect Pinterest & Grocery Stores to easily shop from ""pins"" to cart1"
547;KNOTPREVENTER - knotprotection - Verknotungsschutz;Launching;none;Gadgets;Straubing, Germany;;Hubert Krä;[];https://www.kickstarter.com/projects/knotpreventer/knotpreventer-verknotungsschutz-fur-ohrhorerkabel-etc;kable knots ? never again - nie wieder Kabelknäuel...
548;Automated Rapid Jar Opening Device;Launching;none;Technology;Wyckoff, NJ;;Syedalvi Tariq Ali;['https://www.surgpathpa.com/'];https://www.kickstarter.com/projects/syedalvitali/automated-rapid-jar-opening-device;Automated rapid jar opening device design for hospital and private lab workers and also for house hold people with arthritis condition
549;Peal: Convert Your Windchime into Your Doorbell;Launching;none;Sound;Carlisle, PA;;Willard Trefren;['https://www.showerbranch.com/', 'https://www.etsy.com/shop/ShellandWill?ref=simple-shop-header-name&listing_id=1215281292'];https://www.kickstarter.com/projects/wtrefren/peal-convert-your-windchime-into-your-doorbell;Attach Peal to any well-tuned windchime to announce your guests and introduce your home as someplace inviting, special, and unique.
550;Einstein's Agent;Launching;none;Software;Brisbane, AU;;Adrian;['http://www.einsteinsagent.com/', 'https://geobytes.com/'];https://www.kickstarter.com/projects/master/einsteins-agent;Einstein’s Agent allows students to earn screentime by engaging in educational activities.
551;LIMUFY;Launching;none;Software;Vienna, Austria;;Mersad Lahouti;['https://www.limufy.com/', 'https://www.dymotions.com/'];https://www.kickstarter.com/projects/mersad/limufy;We bring clubs' live music in your pocket from Berlin and all around the world on 1 App.
552;LilyLife: 3D-printable Face Mask;Launching;none;3D Printing;Naples, Italy;;Fabio;[];https://www.kickstarter.com/projects/fabiotan/lilylife-3d-printable-face-mask;A washable protective mask you can make at home with little effort.
553;Stationne;Launching;none;Technology;Montreal, Canada;;Eric B Zotti;['https://parkedproject.site/'];https://www.kickstarter.com/projects/2134493824/parked-0;What if your cellphone could tell you where you can park?
554;Redact.cc: Machine learning-powered GDPR compliance;Launching;none;Software;Bath, UK;;Jamie Howarth;['https://redact.cc/', 'https://jamiehowarth.me/', 'https://twitter.com/jamiehowarth0'];https://www.kickstarter.com/projects/benjaminhowarth/redactcc-machine-learning-powered-gdpr-compliance;A easy & automated way to help your business stay compliant with data protection & GDPR, by redacting data from office documents.
555;True Breaker: voice-activated switch for you Smart Speaker;Launching;none;Gadgets;Los Angeles, CA;;Andy Go;['https://www.truebreaker.com/'];https://www.kickstarter.com/projects/940336090/true-breaker-voice-activated-switch-for-you-smart-speaker;Stay in control of your privacy and make sure Smart Speaker is TRULY not recording you. True Breaker cuts power to Smart Speaker.
556;Gaggle App・Meet Local Friends!;Launching;none;Apps;Boston, MA;;Derek;['https://gagglefriends.com/'];https://www.kickstarter.com/projects/1705771587/gaggle-app-meet-new-friends;Organize safe, outdoor hangouts in your neighborhood.
557;Red River Valet;Launching;none;Apps;Fargo, ND;;Gary Johnson;['https://www.facebook.com/parkitforwardfargo/'];https://www.kickstarter.com/projects/redrivervalet/my-valet;An app to facilitate valet parking and reward users.
558;Artistic Creative Expressive : Programmable LED T-Shirts;Launching;none;Wearables;Sydney, AU;;Zuluk.Store;['https://zuluk.store/'];https://www.kickstarter.com/projects/zuluk/sustainable-t-shirts-at-zuluk;Simply Few Taps & Your Emojis, Pixel Arts, Designs, Text, Animations Displayed On T-Shirt In A Flash !
559;Luna: The Battery Charge Limiter;Launching;none;Hardware;Toronto, Canada;;Ayon;[];https://www.kickstarter.com/projects/ayon/luna-the-battery-charge-limiter;Giving you total control over when you want your devices to stop charging.
560;TENCODE: Safer Everywhere;Launching;none;Software;Montreal, Canada;;Jared Miller;['https://www.tencode.co/'];https://www.kickstarter.com/projects/tencode/tencode-safer-everywhere;Emergency location services for all devices, saving 250,000 lives globally.
561;The Curly World;Launching;none;Apps;East Atlanta, GA;;The Curly World;['https://www.thecurlyworld.com/'];https://www.kickstarter.com/projects/thecurlyworld/curlyworld;Don't think twice about your hair again. Let us do it for you.
562;Glass from Waste Concrete;Launching;none;Technology;Spring, TX;;Scott;['https://www.conox.com/'];https://www.kickstarter.com/projects/conoxglass/glass-from-waste-concrete;Glass bottles and containers from waste concrete.
563;Satin Sharks;Launching;none;Software;Columbia, SC;;Tiffany Sanchez;['https://www.linkedin.com/in/tiffany-sanchez-7ba17b39/'];https://www.kickstarter.com/projects/tiffanytyree/satin-sharks;A Website/App designed to make Online Dating Safer-- Connect with Confidence!
564;The window cleaning drone: Clear Bee;Launching;none;Gadgets;Wien 22, Austria;;Flying4Home;['https://go.flying4home.com/f4h-clearbee'];https://www.kickstarter.com/projects/254639424/the-window-cleaning-drone-clear-bee;World’s 1st household drone cleans your windows quickly and fully automatically.
565;LED Beer Pong: The RaveTable, RaveRack and RaveTable-Mini;Launching;none;Gadgets;Saskatoon, Canada;;Chexal;['https://www.chexal.com/'];https://www.kickstarter.com/projects/chexal/beerpong;Elevate your beer pong game!
566;Solar Charging Backpacks for Business-Fitness-Travel;Launching;none;Wearables;Dallas, TX;;RuK Backpacks;['https://rukpack.com/'];https://www.kickstarter.com/projects/rukpack/ruk-backpacks-designed-to-dominate-fitness-business-travel;"Solar backpack designed for simple functionality to keep ""on-the-go"" professionals charged, connected and fit."
567;The Guardian;Launching;none;Hardware;Sydney, AU;;Rod Davidson;[];https://www.kickstarter.com/projects/the-guardian/psp;Activate The Guardian and it stands up to protect your parking spot. No tools or body corporate approval needed to install.
568;SmartSqueeze - Universal, All-in-one Tube Squeezer;Launching;none;Gadgets;Lillesand, Norway;;Harald Nes Rislå;['https://www.sunyard.org/'];https://www.kickstarter.com/projects/hnr/smartsqueeze-universal-all-in-one-tube-squeezer;A rugged, compact, low-cost tube squeezer for nearly any type of fluid-containing tube
569;WooCommerce Developer's Course::Advanced Training;Launching;none;Web;Port Townsend, WA;;Chase Gruszewski;['https://www.linkedin.com/in/chasegski/', 'https://codeable.io/developers/chase-gruszewski/'];https://www.kickstarter.com/projects/cwpdev/woocommerce-developers-course-advanced-training;An advanced training course for WooCommerce Developers.
570;Mapmate - Make friends nearby;Launching;none;Apps;Manchester, UK;;Jay Amlesh;['http://www.getmapmate.com/'];https://www.kickstarter.com/projects/jayamlesh/mapmate-an-app-to-build-friendly-communities;Making friends through the pandemic isn't easy, it's a lonely time. We want to help. 
571;Wipe Maker;Launching;none;DIY Electronics;Oviedo, FL;;Daniel Energy Aviles;[];https://www.kickstarter.com/projects/wipemaker/wipe-maker;"The DIY device that gives you a chance to make your very own wet wipes where ""YOU"" get to choose the ingredients and materials."
572;Lanpocket - The first app to learn languages adaptively;Launching;none;Technology;España, Spain;;Lanpocket;['https://lanpocket.com/'];https://www.kickstarter.com/projects/lanpocket/lanpocket-the-first-app-to-learn-languages-adaptively;Learn a language like a native. An immersive experience without going abroad. From your pocket.
573;MINIX: USB-C Multiport SSD Storage Hub for MacBook Air/Pro;Launching;none;Gadgets;Hong Kong, Hong Kong;;MINIX;[];https://www.kickstarter.com/projects/minixssd/minix-ultra-portable-usb-c-and-ssd-storage-hub-for-macbook;480GB SSD Storage | HDMI 4K @ 60Hz | Thunderbolt 3 | USB 3.0 | MacBook Air/Pro
574;Rethink The Way You Do Audio;Launching;none;Hardware;Sydney, AU;;PRETER AUDIO;['https://www.preteraudio.com/'];https://www.kickstarter.com/projects/preteraudio/mp3-surround-sound-speaker;Introduces New Immersive Audio Speaker with Remarkable Separation and Resolution Using Standard STEREO Equipment
575;Sicilian Language Translator;Launching;none;Web;Brooklyn, NY;;Eryk Wdowiak;['https://www.napizia.com/', 'https://www.wdowiak.me/', 'https://www.doviak.net/'];https://www.kickstarter.com/projects/napizia/sicilian-language-translator;neural machine translation:  English <-> Sicilian
576;Ujima;Launching;none;Apps;Brooklyn, NY;;Ujima Solutions, LLC;['https://ujima.app/'];https://www.kickstarter.com/projects/ujima/ujima;Created for Black Owned Businesses & Events ✊🏽✊🏾✊🏿
577;The Tipped Workers Social Network;Launching;none;Web;New York, NY;;BrodTi Inc;[];https://www.kickstarter.com/projects/1411674610/mytiplifecom-2020-the-year-for-those-who-work-for-tips;A Dynamic, Social Networking for Tipped Workers, Establishments and Fans/Customers.
578;Mint Raffle;Launching;none;Web;London, UK;;justin cesman;['https://www.mintraffle.com/'];https://www.kickstarter.com/projects/mintraffle/mint-raffle;Mint raffle service allows individuals to to obtain high value items for a fraction of the retail price.
579;BASSBOX: PEAK, PORTABLE, POWER!;Launching;none;Sound;Fresno, CA;;Devin Brooks;[];https://www.kickstarter.com/projects/bassbox/bassbox;A new take on quality, powerful, sound made just for your phone!
580;Gestio - Service de gestion locative intuitif 100% digital;Launching;none;Software;Paris, France;;Louis Cavecchi;['https://www.louiscavecchi.fr/'];https://www.kickstarter.com/projects/louiscavecchi/gestio-service-de-gestion-locative-intuitif-100-digital;Gestio est un service intuitif de gestion locative en ligne pour faciliter le quotidien des loueurs court terme.
581;Porters Group. Modelización Financiera para PYMES y Stratups;Launching;none;Software;Madrid, Spain;;Alfonso Ausin Lazaga;['https://www.portersgroup.es/'];https://www.kickstarter.com/projects/portersgroup/porters-group-modelizacion-financiera-para-pymes-y-stratups;Nuestra misión es aportar a las empresas una herramienta útil que permita simplificar el riesgo a la hora de tomar decisiones.
582;Firstfifteen - Revolutionizing the estate sale industry;Launching;none;Apps;Cleveland, OH;;Rich Delgado;['https://www.firstfifteensoftware.com/'];https://www.kickstarter.com/projects/firstfifteen/firstfifteen-revolutionizing-the-estate-sale-industry;All-in-one software app for estate sale liquidators, from contract to payout.  For smart phones, tablets,  desktops.  24/7 access.
583;Discipleship Project;Launching;none;Apps;La Jolla, CA;;Dr. Dean and Jeanne Foster;[];https://www.kickstarter.com/projects/uncommonprovision/millennial-discipleship-project;Jesus said, “Go into all the world and make disciples of all nations”.
584;PUXL Accessibility Zone;Launching;none;Web;Donostia-San Sebastián, Spain;;Xavier Crespo;['https://www.linkedin.com/in/crespoxac/', 'https://puxl.io/', 'https://twitter.com/xac001'];https://www.kickstarter.com/projects/xaviercrespo/puxl-accessibility-zone;The starting point for making an universal and accessible Web.
